track_id,filename,album_title,artist_name,genre,track_title,duration_sec
43288,043288.mp3,Manic Depression,Christoph Schindling,Electronic,My Heaven,346
43289,043289.mp3,Manic Depression,Christoph Schindling,Electronic,Low Level Flight,222
43290,043290.mp3,Manic Depression,Christoph Schindling,Electronic,"That's Life, Baby",504
43291,043291.mp3,Manic Depression,Christoph Schindling,Electronic,The Dentist,305
43292,043292.mp3,Manic Depression,Christoph Schindling,Electronic,Exit,332
43293,043293.mp3,Manic Depression,Christoph Schindling,Electronic,You and Me,519
43313,043313.mp3,4x4 Acid Stompers,The Carrier Wave,Electronic,Tastes Like Hairspray,259
43314,043314.mp3,4x4 Acid Stompers,The Carrier Wave,Electronic,Admiral Acid (feat. Admiral Awesome),198
43315,043315.mp3,4x4 Acid Stompers,The Carrier Wave,Electronic,Sky Eyes,228
43316,043316.mp3,4x4 Acid Stompers,The Carrier Wave,Electronic,Orange Meanies,189
43367,043367.mp3,festino,Cancelled,Electronic,Girl from glycines,311
43399,043399.mp3,Alternator,Nafta,Rock,Duga vožnja,164
43400,043400.mp3,Alternator,Nafta,Rock,Monstrum,323
43401,043401.mp3,Alternator,Nafta,Rock,Severac,310
43402,043402.mp3,Alternator,Nafta,Rock,Na putu za raj,372
43403,043403.mp3,Alternator,Nafta,Rock,Večeras je sreća na našoj strani,213
43405,043405.mp3,Alternator,Nafta,Rock,Dilema,145
43411,043411.mp3,Alternator,Nafta,Rock,Aurora Australis (instr.),274
43413,043413.mp3,One Minute For The Sun,Cubenx,Instrumental,One Minute For The Sun,60
43420,043420.mp3,One Minute For The Sun,Saito Koji,Instrumental,One Minute For The Sun,60
43421,043421.mp3,One Minute For The Sun,Hiroki Sasajima,Instrumental,One Minute For The Sun,60
43435,043435.mp3,One Minute For The Sun,The Green Kingdom,Instrumental,One Minute For The Sun,60
43436,043436.mp3,One Minute For The Sun,Fjordne,Instrumental,One Minute For The Sun,60
43437,043437.mp3,One Minute For The Sun,Fax,Instrumental,One Minute For The Sun,60
43457,043457.mp3,Croxford Sessions,Croxford/Andrews,Blues,Mistley Blues,345
43458,043458.mp3,Croxford Sessions,Croxford/Andrews,Blues,Chicken in the Parlour,217
43509,043509.mp3,"Live at WFMU on Beastin' the Airwaves with Keili, Feb 13th 2011",Fergus & Geronimo,Rock,Powerful Lovin,205
43511,043511.mp3,"Live at WFMU on Beastin' the Airwaves with Keili, Feb 13th 2011",Fergus & Geronimo,Rock,Baby Don't You Cry,147
43516,043516.mp3,Live at the 2011 Golden Festival -- EWKQ,Eastern Watershed Klezmer Quartet,International,Varshaver,152
43517,043517.mp3,Live at the 2011 Golden Festival -- EWKQ,Eastern Watershed Klezmer Quartet,International,Heifitz' Frailach,259
43518,043518.mp3,Live at the 2011 Golden Festival -- EWKQ,Eastern Watershed Klezmer Quartet,International,Dance Medley,294
43519,043519.mp3,Live at the 2011 Golden Festival -- EWKQ,Eastern Watershed Klezmer Quartet,International,"Play It Again, Dave",197
43520,043520.mp3,Live at the 2011 Golden Festival -- EWKQ,Eastern Watershed Klezmer Quartet,International,Der Heyser Bulgar,315
43521,043521.mp3,Live at the 2011 Golden Festival -- EWKQ,Eastern Watershed Klezmer Quartet,International,Sammy's Medley,244
43528,043528.mp3,"Live at WFMU on Beastin' the Airwaves with Keili, Dec. 17th 2010",Talk Normal,Rock,Keili Jingle,85
43533,043533.mp3,Live at the 2011 Golden Festival (MWE),MWE,International,Halay,147
43534,043534.mp3,Live at the 2011 Golden Festival (MWE),MWE,International,Ayabibi,263
43535,043535.mp3,Live at the 2011 Golden Festival (MWE),MWE,International,Sirtos (from Yiannitsa),201
43536,043536.mp3,Live at the 2011 Golden Festival (MWE),MWE,International,Suleyman Aga,273
43585,043585.mp3,Live at the 2011 Golden Festival: Szelrozsa,Rozsa has become... Madárka,International,Rumelaj,178
43586,043586.mp3,Live at the 2011 Golden Festival: Szelrozsa,Rozsa has become... Madárka,International,Nacht en gan Eden,150
43587,043587.mp3,Live at the 2011 Golden Festival: Szelrozsa,Rozsa has become... Madárka,International,Arrol Alol,236
43588,043588.mp3,Live at the 2011 Golden Festival: Szelrozsa,Rozsa has become... Madárka,International,L'chaim,149
43589,043589.mp3,Live at the 2011 Golden Festival: Szelrozsa,Rozsa has become... Madárka,International,Bubamara,167
43590,043590.mp3,Live at the 2011 Golden Festival: Szelrozsa,Rozsa has become... Madárka,International,Vlasko,222
43592,043592.mp3,"GY Live at the Golden Festival, Jan 15 2011",Gipsyork,International,Am Pistol,287
43593,043593.mp3,"GY Live at the Golden Festival, Jan 15 2011",Gipsyork,International,Auzi Mama,214
43594,043594.mp3,"GY Live at the Golden Festival, Jan 15 2011",Gipsyork,International,"Liberte, Egalite, Fraternite, et Deportez (speech)",88
43595,043595.mp3,"GY Live at the Golden Festival, Jan 15 2011",Gipsyork,International,Intr-o Zi La Poarta Mea,251
43596,043596.mp3,"GY Live at the Golden Festival, Jan 15 2011",Gipsyork,International,Hora,374
43598,043598.mp3,Szelrozsa Singles,Rozsa has become... Madárka,International,Amari szi Amari,163
43599,043599.mp3,Szelrozsa Singles,Rozsa has become... Madárka,International,Goldenshteyn,135
43600,043600.mp3,Szelrozsa Singles,Rozsa has become... Madárka,International,"Repülj Madar, Repülj",156
43608,043608.mp3,UTOPIA=NO PERSON,Prince Rama,Experimental,15 minute exorcise (excerpt),238
43609,043609.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Downtown,212
43610,043610.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Went Your Way,226
43611,043611.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Dust and Shadows (Ladybeard Cover),239
43612,043612.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Voomp Boomp,287
43613,043613.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Roulette,252
43614,043614.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Fervor,246
43615,043615.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Indian Summer,192
43616,043616.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Feed The One,213
43617,043617.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,Hot Water Avalanche,182
43618,043618.mp3,"110211 - Lorenzo's Music - Local Love Fest - Live, High Noon Saloon",Lorenzo's Music,Rock,H-Bomb (Skintones Cover),236
43621,043621.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,Sickly Sweet 1 (unfettered),115
43623,043623.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,Steak and Acid/Claudette colbert,205
43624,043624.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,No more room in history,160
43689,043689.mp3,WHNZ:19:XOP,Eok,Experimental,Drastic Free,252
43691,043691.mp3,WHNZ:19:XOP,Eok,Experimental,Nirvana,354
43695,043695.mp3,MWE Demo,MWE,International,Halay,103
43696,043696.mp3,MWE Demo,MWE,International,Los Bilbilicos,281
43697,043697.mp3,MWE Demo,MWE,International,Süleyman Ağa,250
43698,043698.mp3,MWE Demo,MWE,International,Syrtos,225
43699,043699.mp3,MWE Demo,MWE,International,Varshaver,208
43761,043761.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,Me so horny 2,275
43765,043765.mp3,Live at the 2011 Golden Festival: Ansambl Mastika,Ansambl Mastika,International,Nova Zemja,333
43766,043766.mp3,Live at the 2011 Golden Festival: Ansambl Mastika,Ansambl Mastika,International,Memede Zlatna Ptica,242
43767,043767.mp3,Live at the 2011 Golden Festival: Ansambl Mastika,Ansambl Mastika,International,Pesna bez Zborovi/More Tri Godini,470
43768,043768.mp3,Live at the 2011 Golden Festival: Ansambl Mastika,Ansambl Mastika,International,Franklin'in Karsilamasi,302
43773,043773.mp3,Metabolism: A Salute to the Energy of the Sun,Bird Names,Pop,Phantoms & Fortunes,181
43796,043796.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,Sun explosion.mp3,254
43812,043812.mp3,Jam Messengers on WFMU's Three Chord Monte 2/10/11,Jam Messengers,Rock,Baby Face Rock,168
43838,043838.mp3,Robot Comes To Me EP,Robot Comes To Me,Electronic,News from Mars,303
43842,043842.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,Dark dark darkest space w Ian-Chris,151
43843,043843.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'Lectric Santa,Folk,Sickly Brazil,147
43844,043844.mp3,Mid-November EP,Katrah-Quey,Hip-Hop,swimming in random thrift store items,228
43846,043846.mp3,Mid-November EP,Katrah-Quey,Hip-Hop,complain about stormy electric,98
43848,043848.mp3,Mid-November EP,Katrah-Quey,Hip-Hop,avoid each others auras,294
43849,043849.mp3,"Unreleased, Unwashed, Rare and Forgotten Inconsistencies",Kreamy 'lectric,Folk,Chromestank,106
43856,043856.mp3,Sour Soul 12,Chicken Jones,Hip-Hop,raiz latina,121
43857,043857.mp3,Sour Soul 12,Akathasquid,Hip-Hop,fuckthatpimptalking,87
43858,043858.mp3,Sour Soul 12,This One,Hip-Hop,tell me how,96
43859,043859.mp3,Sour Soul 12,Katrah-Quey ft. dj Alekzander,Hip-Hop,tameka method (pt.1),210
43860,043860.mp3,Sour Soul 12,This One,Hip-Hop,20 years,94
43861,043861.mp3,Sour Soul 12,Akathasquid,Hip-Hop,loosemarbles,148
43863,043863.mp3,Sour Soul 12,This One,Hip-Hop,western chow yun-fat,94
43865,043865.mp3,Sour Soul 12,This One,Hip-Hop,up north,81
43866,043866.mp3,Sour Soul 12,Katrah-Quey,Hip-Hop,contemplate jat,161
43867,043867.mp3,Sour Soul 12,Chicken Jones,Hip-Hop,one last try,137
43868,043868.mp3,Sour Soul 12,Akathasquid,Hip-Hop,ididntknow,110
43869,043869.mp3,Sour Soul 12,Chicken Jones,Hip-Hop,as jimmy used to say,110
43882,043882.mp3,Mnemonic Fragmentation,Myo,Experimental,mnemonic fragmentation,382
43883,043883.mp3,Mnemonic Fragmentation,Myo,Experimental,crickets,328
43884,043884.mp3,Mnemonic Fragmentation,Myo,Experimental,soft interior,232
43885,043885.mp3,Mnemonic Fragmentation,Myo,Experimental,reverse hydrogen,288
43886,043886.mp3,Mnemonic Fragmentation,Myo,Experimental,gunfight at natural history museum,358
43889,043889.mp3,EP,Cool Devices,Rock,Fatso,117
43890,043890.mp3,EP,Cool Devices,Rock,Once I Became One of Those,143
43895,043895.mp3,EP,Cool Devices,Rock,(this is not a) White World,153
43899,043899.mp3,Good VS Evil,The Duo,Hip-Hop,04 The Duo ft DJ BrerRabbit - 70s Comic Interlude Pt.2,133
43904,043904.mp3,Good VS Evil,The Duo,Hip-Hop,RadioHead,210
43909,043909.mp3,Good VS Evil,The Duo,Hip-Hop,The Duo - Funky Tactics,153
43911,043911.mp3,Dirty Sneakers,This One,Hip-Hop,fresh handmade,120
43916,043916.mp3,Dirty Sneakers,This One,Hip-Hop,space trips,102
43954,043954.mp3,Stems,Stems,Rock,Sara,399
43955,043955.mp3,Stems,Stems,Rock,Slow Me Down,260
43957,043957.mp3,Stems,Stems,Rock,Red Shoes,224
43958,043958.mp3,Stems,Stems,Rock,Step to the World,198
43959,043959.mp3,Stems,Stems,Rock,My Baby's Tears,248
43962,043962.mp3,Astral Law (WBR 35),James Beaudreau,Folk,At the Foothills,170
43964,043964.mp3,Astral Law (WBR 35),James Beaudreau,Folk,The Leaden Circles,275
43965,043965.mp3,Astral Law (WBR 35),James Beaudreau,Folk,American Gothic,197
43966,043966.mp3,Astral Law (WBR 35),James Beaudreau,Folk,Astral Law,204
44056,044056.mp3,Fast Times c15,Human Resources,Pop,Soaring Melody,170
44057,044057.mp3,Fast Times c15,Human Resources,Pop,Song for Karen,105
44092,044092.mp3,Mario in an Elevator,8 Bit Weapon,Electronic,Future Paths,176
44093,044093.mp3,Mario in an Elevator,µB,Electronic,Beach Biscuit,184
44094,044094.mp3,Mario in an Elevator,µB,Electronic,Sounds like Jobim on a Mario in an Elevator,97
44095,044095.mp3,Mario in an Elevator,chunter,Electronic,ORLY,112
44096,044096.mp3,Mario in an Elevator,Feryl,Electronic,Little Sisters,134
44097,044097.mp3,Mario in an Elevator,fluidvolt,Electronic,Upturned Tortoise Shell,171
44098,044098.mp3,Mario in an Elevator,The J. Arthur Keenes Band,Electronic,El Campo Del Laser,91
44110,044110.mp3,Northern-Spy Records Clandestine Series Cassette # One,Messages,Experimental,Indian Landmark,371
44132,044132.mp3,Community Horse,Means,Rock,Die Hard (It's Xmas),106
44158,044158.mp3,Absence of Day and Night,Morgan Craft,Experimental,Absence of Day and Night 12,162
44164,044164.mp3,Absence of Day and Night,Morgan Craft,Experimental,Absence of Day and Night 6,169
44168,044168.mp3,Absence of Day and Night,Morgan Craft,Experimental,Absence of Day and Night 2,184
44169,044169.mp3,Absence of Day and Night,Morgan Craft,Experimental,Absence of Day and Night 1,184
44185,044185.mp3,Toy Sugar on Beastin' The Airwaves! with Keili 02/20/11,Toy Sugar,Rock,Instinct And Feelings,146
44192,044192.mp3,Toy Sugar on Beastin' The Airwaves! with Keili 02/20/11,Toy Sugar,Rock,Waiting For The Night,194
44193,044193.mp3,Toy Sugar on Beastin' The Airwaves! with Keili 02/20/11,Toy Sugar,Rock,No Touch,300
44194,044194.mp3,"NYC Sucks, Volume 1",East Of The Wall,Rock,The Ladder,282
44195,044195.mp3,"NYC Sucks, Volume 1",Made Out Of Babies,Rock,Invisible Ink,276
44196,044196.mp3,"NYC Sucks, Volume 1",Tiger Flowers,Rock,Cuts,337
44197,044197.mp3,"NYC Sucks, Volume 1",Black Anvil,Rock,The Evil Of All Roots,346
44198,044198.mp3,"NYC Sucks, Volume 1",Naam,Rock,Frosted Tread,574
44199,044199.mp3,"NYC Sucks, Volume 1",Batillus,Rock,The Children Of The Night Make Their Music,447
44200,044200.mp3,"NYC Sucks, Volume 1",Meek is Murder,Rock,Sundowners (demo),138
44201,044201.mp3,"NYC Sucks, Volume 1",The Binary Code,Rock,Encircled,270
44202,044202.mp3,"NYC Sucks, Volume 1",Castevet,Rock,Stones,319
44203,044203.mp3,"NYC Sucks, Volume 1",Hung,Rock,Desert of Sad,269
44204,044204.mp3,"NYC Sucks, Volume 1",Wizardry,Rock,The Falconer,299
44205,044205.mp3,"NYC Sucks, Volume 1",Pyrrhon,Rock,King of All Tears,207
44206,044206.mp3,"NYC Sucks, Volume 1",Mutant Supremacy,Rock,Epitaph,291
44207,044207.mp3,"NYC Sucks, Volume 1",Incendiary,Rock,Victory in Defeat,158
44231,044231.mp3,The Divine Right of Means,Means,Rock,Hello What You Can't Have,202
44235,044235.mp3,For The Minute,Joey Ripps,Hip-Hop,For The Minute (Instrumental),250
44236,044236.mp3,For The Minute,Joey Ripps,Hip-Hop,With Me (Instrumental),181
44250,044250.mp3,"Son Of 1,000 Pardons",Joey Ripps,Hip-Hop,Deep,179
44254,044254.mp3,Can't Stop Livin',Joey Ripps,Hip-Hop,Can't Stop Livin',160
44258,044258.mp3,Can't Stop Livin',Joey Ripps,Hip-Hop,Can't Stop Livin' (Acapella),162
44259,044259.mp3,Can't Stop Livin',Joey Ripps,Hip-Hop,Fuck What You Think (Acapella),243
44275,044275.mp3,"NYC Sucks, Volume 2",The Ghost In Black And White,Rock,Restraint Impalement,253
44276,044276.mp3,"NYC Sucks, Volume 2",Wetnurse,Rock,Not Your Choice,253
44277,044277.mp3,"NYC Sucks, Volume 2",Tombs,Rock,The Great Silence,229
44278,044278.mp3,"NYC Sucks, Volume 2",Moth Eater,Rock,Aftermath,312
44279,044279.mp3,"NYC Sucks, Volume 2",Hull,Rock,Healer,309
44280,044280.mp3,"NYC Sucks, Volume 2",The Austerity Program,Rock,Song 6,461
44281,044281.mp3,"NYC Sucks, Volume 2",Defeatist,Rock,Dawn Of No Light,101
44282,044282.mp3,"NYC Sucks, Volume 2",Goes Cube,Rock,Year Of The Human,270
44283,044283.mp3,"NYC Sucks, Volume 2",Krallice,Rock,Autochthon,570
44284,044284.mp3,"NYC Sucks, Volume 2",Empyreon,Rock,Beyond Perception,232
44285,044285.mp3,"NYC Sucks, Volume 2",Abacinate,Rock,The Bundy Curse,294
44286,044286.mp3,"NYC Sucks, Volume 2",IKILLYA,Rock,Godsize,251
44287,044287.mp3,"NYC Sucks, Volume 2",Atakke,Rock,Fight Makes Right,223
44335,044335.mp3,The Wild Tape,lobait,Electronic,wild tape,208
44340,044340.mp3,The Wild Tape,timide et fragile,Electronic,wild tape,403
44341,044341.mp3,Classwar Karaoke - 0013 Survey,6 or 7,Experimental,また電話するね (mata denwa surune),186
44342,044342.mp3,Classwar Karaoke - 0013 Survey,Ambient Fabric,Experimental,The Path,394
44343,044343.mp3,Classwar Karaoke - 0013 Survey,Bloem,Experimental,Triple fragmentation,586
44344,044344.mp3,Classwar Karaoke - 0013 Survey,Cagey House,Experimental,(Don't Want to Hear) Nothing Bad About Lester,230
44346,044346.mp3,Classwar Karaoke - 0013 Survey,Cezary Gapik,Experimental,#0436,274
44347,044347.mp3,Classwar Karaoke - 0013 Survey,Clutter,Experimental,Lanternhouse II,474
44353,044353.mp3,Classwar Karaoke - 0013 Survey,Frédéric D. Oberland,Experimental,For whatever we lose...,321
44354,044354.mp3,Classwar Karaoke - 0013 Survey,Graham Dunning,Experimental,British Steam,377
44355,044355.mp3,Classwar Karaoke - 0013 Survey,Gurdonark,Experimental,Library,192
44359,044359.mp3,Classwar Karaoke - 0013 Survey,John Hyatt,Experimental,A Thousand Thank Yous,290
44362,044362.mp3,Classwar Karaoke - 0013 Survey,Lezet,Experimental,"Depressed, Saturated, Walled",247
44366,044366.mp3,Classwar Karaoke - 0013 Survey,PAS with Big Brother on Acid,Experimental,Drinking the Ocean's Secrets,370
44373,044373.mp3,Classwar Karaoke - 0013 Survey,Sound Inhaler,Experimental,Rights and privileges,203
44374,044374.mp3,Classwar Karaoke - 0013 Survey,Thanato Twist with Oleg's Sound System,Experimental,The funky side of life we want more,563
44376,044376.mp3,Classwar Karaoke - 0013 Survey,Zilmrah,Experimental,Sharpen All Sides,561
44477,044477.mp3,Megabucks,Human Resources,Electronic,A5 Easy Water,139
44482,044482.mp3,Megabucks,Human Resources,Electronic,B3 Paul Simon the Legend,114
44746,044746.mp3,zOMG!!,Cheapshot,Electronic,Chigu,275
44747,044747.mp3,zOMG!!,Cheapshot,Electronic,Ieyasu,237
44748,044748.mp3,zOMG!!,Cheapshot,Electronic,Roopy,230
44749,044749.mp3,zOMG!!,Cheapshot,Electronic,Shudder,257
44750,044750.mp3,zOMG!!,Cheapshot,Electronic,Skeptic,225
44771,044771.mp3,Least Carpet EP,Least Carpet,Folk,The Flying Carriage,162
44777,044777.mp3,Least Carpet EP,Least Carpet,Folk,Old Wedding Song,212
44778,044778.mp3,Monstrous Melodies,Charlie Boraley,Experimental,In My Mind There Is a Monster,86
44779,044779.mp3,Monstrous Melodies,Giovanni Cipolla,Experimental,Monsters,161
44780,044780.mp3,Monstrous Melodies,Joanna Sandsmark,Experimental,When Monsters Want to Dance,155
44781,044781.mp3,Monstrous Melodies,Logan Whitehurst and The Jr. Science Club,Experimental,(She's) Ten Feet Tall,188
44782,044782.mp3,Monstrous Melodies,Dorothy's Magic Bag,Experimental,Monster,164
44791,044791.mp3,Party in Space,Michael House,Experimental,Wonder World,145
44792,044792.mp3,Party in Space,The Moot,Experimental,Spaceman,170
44793,044793.mp3,Party in Space,Cryptacize,Experimental,Cosmic Sing-a-Long (live at WFMU),130
44794,044794.mp3,Party in Space,Charlie Burgess,Experimental,The Great Big Ice Cream Sundae From Outer Space,112
44795,044795.mp3,Party in Space,René Vis,Experimental,Space Machine,196
44796,044796.mp3,Party in Space,Flo and Eline,Experimental,Reizen Naar de Maan (Traveling to the Moon),234
44797,044797.mp3,Party in Space,Archbishop Jason Polland,Experimental,I Came From the Coldest Star,119
44798,044798.mp3,Party in Space,"Miller, Schletty, Thomas, and Gómez",Experimental,Lighten Up Now,195
44799,044799.mp3,Party in Space,Paza Rahm,Experimental,Spacespagetti (stoleyourburgermix),121
44800,044800.mp3,Party in Space,Aleksi Eeben,Experimental,Avaruusmiehen Pieni Askel (Spaceman's Small Step),145
44801,044801.mp3,Party in Space,Rushjet1,Experimental,The Voyage,120
44802,044802.mp3,Party in Space,8-Bit Ninjas,Experimental,Shiny Spaceship,262
44803,044803.mp3,Party in Space,W!zardK!d,Experimental,Spaceship Ride Through the Kitchen,85
44804,044804.mp3,Party in Space,Anamanaguchi,Experimental,Helix Nebula,173
44805,044805.mp3,Emergency Songs,Monk Turner + Fascinoma,Pop,Start Again,236
44806,044806.mp3,Emergency Songs,Monk Turner + Fascinoma,Pop,Letter to the Los Angeleans [BEFORE],96
44809,044809.mp3,Emergency Songs,Monk Turner + Fascinoma,Pop,Everything Already,248
44820,044820.mp3,Game of Death,Black Bear Combo,International,Rhumbus,132
44821,044821.mp3,Game of Death,Black Bear Combo,International,Otrov,168
44822,044822.mp3,Game of Death,Black Bear Combo,International,Watchyerstep,205
44823,044823.mp3,Game of Death,Black Bear Combo,International,Black Bear Kolo,242
44825,044825.mp3,public transport. musique anecdotique in memoriam luc ferrari,Gerald Fiebig,Experimental,6'39'' über Halberstadt (Bonus),399
44848,044848.mp3,fieldpiano,Sunslide,Experimental,Field Piano 1,218
44849,044849.mp3,fieldpiano,Sunslide,Experimental,Field Piano 2,200
44850,044850.mp3,fieldpiano,Sunslide,Experimental,Field Piano 3,278
44851,044851.mp3,fieldpiano,Sunslide,Experimental,Field Piano 4,226
44852,044852.mp3,fieldpiano,Sunslide,Experimental,Field Piano 5,168
44853,044853.mp3,fieldpiano,Sunslide,Experimental,Field Piano 6,245
44854,044854.mp3,fieldpiano,Sunslide,Experimental,Field Piano 7,160
44856,044856.mp3,kane-i-kokala,Logoplasm,Experimental,Mesmerizzato In Trono Via Dispersione Aerotropa (Bonus),369
44863,044863.mp3,the rabbit's logbook,Mirko Uhlig,Experimental,The Sacred And Her Journey Home (Bonus),287
44886,044886.mp3,Los últimos diez minutos  de Maria Duval,Los Negretes,Rock,Mexico City Blues,140
44887,044887.mp3,Los últimos diez minutos  de Maria Duval,Los Negretes,Rock,Princesa de Media Noche,231
44888,044888.mp3,Los últimos diez minutos  de Maria Duval,Los Negretes,Rock,Los Últimos 10 Minutos de María Duval,100
44894,044894.mp3,Mexico City Blues,Los Negretes,Rock,Puta ciudad,134
44895,044895.mp3,Mexico City Blues,Los Negretes,Rock,México City Blues II,248
44896,044896.mp3,Mexico City Blues,Los Negretes,Rock,Canción lenta,482
44916,044916.mp3,Half of the Apache Dropout LP,Apache Dropout,Rock,Run Peacock Run,191
44917,044917.mp3,Half of the Apache Dropout LP,Apache Dropout,Rock,I'm So Glad,155
44918,044918.mp3,Half of the Apache Dropout LP,Apache Dropout,Rock,Teenager,140
44919,044919.mp3,Half of the Apache Dropout LP,Apache Dropout,Rock,Nothing In My Hand,165
44920,044920.mp3,Half of the Apache Dropout LP,Apache Dropout,Rock,It's a Nightmare,146
44921,044921.mp3,Half of the Apache Dropout LP,Apache Dropout,Rock,Sam Phillips Rising,192
44922,044922.mp3,Hesperia,Magdalena Solis,Rock,Proserpina's Gardens,252
44946,044946.mp3,hot salsa trip,arsonist,International,Hot salsa trip,262
44947,044947.mp3,SONGO 21 - Studio sessions 2003,SONGO 21,International,La Mujer de Antonio,318
44948,044948.mp3,SONGO 21 - Studio sessions 2003,SONGO 21,International,Donde Estabas-tu ?,247
44949,044949.mp3,SONGO 21 - Studio sessions 2003,SONGO 21,International,Fallaste al sacar tu cuenta,304
44950,044950.mp3,SONGO 21 - Studio sessions 2003,SONGO 21,International,Amor Y Felicidad,283
44951,044951.mp3,SONGO 21 - Studio sessions 2003,SONGO 21,International,De Cuba,233
44952,044952.mp3,SONGO 21 - Studio sessions 2003,SONGO 21,International,Opening para Songo 21,152
44954,044954.mp3,Mexico City Blues,Los Negretes,Rock,Lloviendo sobre el Distrito Federal,192
44958,044958.mp3,Hesperia,Magdalena Solis,Rock,Journey of the Sleeping Giant,131
44959,044959.mp3,Hesperia,Magdalena Solis,Rock,Prophetic Dreams,340
44971,044971.mp3,Los últimos diez minutos  de Maria Duval,Los Negretes,Rock,Cleopatra,218
44973,044973.mp3,Los últimos diez minutos  de Maria Duval,Los Negretes,Rock,Submarinos,416
44975,044975.mp3,Set,Andrew Howes,Experimental,Running Sequence,100
44985,044985.mp3,Mexico City Blues,Los Negretes,Rock,Salón Casino,370
45012,045012.mp3,Mexico City Blues,Los Negretes,Rock,Garibaldi de noche,182
45016,045016.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,Ganyang Nasionalisme,103
45018,045018.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,Milisi Kecoa,98
45021,045021.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,"Ini Bukan Arab, Bung!",73
45022,045022.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,Kalian Memang Menyedihkan!,70
45025,045025.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,Attitude (Bad Brains Cover),62
45027,045027.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,Kami Marah! (Bonus),79
45028,045028.mp3,Kalian Memang Menyedihkan!,Milisi Kecoa,Rock,"Ini Bukan Arab, Bung! (Bonus)",68
45054,045054.mp3,Stilizatsiya Poslevkusiya,I Drug Moy Gruzovik...,Rock,O Starshem Brate,260
45055,045055.mp3,Stilizatsiya Poslevkusiya,I Drug Moy Gruzovik...,Rock,Pesnya Marka,326
45056,045056.mp3,Stilizatsiya Poslevkusiya,I Drug Moy Gruzovik...,Rock,Privivka,354
45057,045057.mp3,Stilizatsiya Poslevkusiya,I Drug Moy Gruzovik...,Rock,Sudyonyshko,299
45058,045058.mp3,Stilizatsiya Poslevkusiya,I Drug Moy Gruzovik...,Rock,Zvuk Idyot,351
45059,045059.mp3,Stilizatsiya Poslevkusiya,I Drug Moy Gruzovik...,Rock,"Poslednyaya (Vsyo, Eto Poslednyaya)",253
45060,045060.mp3,Bad Panda #72,The Echelon Effect,Rock,We Will Spin Forever,372
45064,045064.mp3,K5,The Ananas,Rock,cassette_01_song_01,306
45098,045098.mp3,Mexico City Blues,Los Negretes,Rock,Ella,166
45099,045099.mp3,Straw Fields,Rolemusic,Electronic,Spell,136
45100,045100.mp3,Straw Fields,Rolemusic,Electronic,Leafless Quince Tree,195
45101,045101.mp3,Straw Fields,Rolemusic,Electronic,Straw Fields,238
45102,045102.mp3,Straw Fields,Rolemusic,Electronic,Yellow Dust,113
45103,045103.mp3,Straw Fields,Rolemusic,Electronic,Poppies,143
45117,045117.mp3,A SPIDER'S WEB,Phemale,Pop,MOUTHR,319
45119,045119.mp3,A SPIDER'S WEB,Phemale,Pop,BETTER SCIENCE,389
45122,045122.mp3,A SPIDER'S WEB,Phemale,Pop,SPACEBRAIN,193
45125,045125.mp3,A SPIDER'S WEB,Phemale,Pop,ONLYGIRL,214
45126,045126.mp3,A SPIDER'S WEB,Phemale,Pop,TAJ'S THEME,108
